epoch,train_accuracy,val_accuracy,train_loss,val_loss
1,0.6344289779663086,0.7057335376739502,0.9014736413955688,0.7403361797332764
2,0.7479982972145081,0.7419899106025696,0.6584234237670898,0.6342145204544067
3,0.7850821614265442,0.7976391315460205,0.5608382821083069,0.523140013217926
4,0.8032026886940002,0.8145025372505188,0.5116360187530518,0.4856124222278595
5,0.8225874304771423,0.8153457045555115,0.4590127170085907,0.46721795201301575
