epoch,train_accuracy,val_accuracy,train_loss,val_loss
1,0.9144542813301086,0.9907251000404358,0.24374514818191528,0.03868262842297554
2,0.992836058139801,1.0,0.03133724629878998,0.012393543496727943
3,0.9974715709686279,1.0,0.013639364391565323,0.004086764995008707
4,0.998314380645752,1.0,0.00993892177939415,0.002689838409423828
5,0.999367892742157,1.0,0.006036541890352964,0.003060153452679515
