epoch,train_accuracy,val_accuracy,train_loss,val_loss
1,0.9049726128578186,0.9856660962104797,0.2825939953327179,0.04950762167572975
2,0.9941002726554871,0.9966273307800293,0.030014436691999435,0.0206513199955225
3,0.998946487903595,1.0,0.01094831433147192,0.006012968719005585
4,0.999578595161438,1.0,0.005542617291212082,0.002090251073241234
5,1.0,1.0,0.003073000581935048,0.0016718879342079163
