epoch,train_accuracy,val_accuracy,train_loss,val_loss
1,0.6637167930603027,0.7048903703689575,0.8371747136116028,0.7292607426643372
2,0.7810788154602051,0.76897132396698,0.5682350397109985,0.5808532238006592
3,0.8122629523277283,0.8153457045555115,0.48971059918403625,0.47790712118148804
4,0.8356510996818542,0.8448566794395447,0.43031206727027893,0.3918561637401581
5,0.8617783188819885,0.8254637718200684,0.37467271089553833,0.4243963360786438
