epoch,train_accuracy,val_accuracy,train_loss,val_loss
1,0.9327855110168457,0.9966273307800293,0.2006198763847351,0.020420625805854797
2,0.9972608685493469,1.0,0.015430781990289688,0.004770529922097921
3,0.998946487903595,1.0,0.007072472013533115,0.003542848164215684
4,0.999578595161438,0.9983136653900146,0.002848556265234947,0.006907451897859573
5,1.0,1.0,0.0013915908057242632,0.0006339170504361391
